clique_id, presenze massime_count, numero_nodi,Soglia 1,Soglia 2,Soglia 3,Soglia 4,frs1,frs2,frs3,frs4
5946ad06f810d56922519c99,13,12,12,11,11,11,1,"0,9166666667","0,9166666667","0,9166666667"
5946ad4ef810d569225275e5,19,10,10,10,10,10,1,1,1,1
5946a675f810d56922460ced,13,8,7,7,7,6,"0,875","0,875","0,875","0,75"
5946a8fbf810d569224c2e1b,17,11,11,10,9,9,1,"0,9090909091","0,8181818182","0,8181818182"
5946a8f4f810d569224bc9e4,11,9,9,9,8,8,1,1,"0,8888888889","0,8888888889"
5946b009f810d5692255bf2b,17,9,9,9,9,9,1,1,1,1
5946add7f810d56922534f9e,12,8,8,7,7,7,1,"0,875","0,875","0,875"
5946acfef810d569225137fa,11,8,8,8,8,8,1,1,1,1
5946aef2f810d56922551126,15,8,8,8,8,8,1,1,1,1
5946a8fef810d569224c555d,19,11,11,11,11,11,1,1,1,1
5946a7a9f810d56922493316,13,8,8,7,7,7,1,"0,875","0,875","0,875"
5946a8f5f810d569224bd2e2,12,9,9,9,9,9,1,1,1,1
5946a8fdf810d569224c4b6a,8,10,10,10,10,10,1,1,1,1
5946a5f4f810d5692244b42c,18,9,9,8,7,7,1,"0,8888888889","0,7777777778","0,7777777778"
5946ad4df810d5692252643b,26,8,8,8,8,8,1,1,1,1
5946ad05f810d5692251972c,13,13,13,13,13,13,1,1,1,1
5946a791f810d5692248ea7c,9,8,8,7,7,7,1,"0,875","0,875","0,875"
5946adbbf810d56922532842,5,8,7,7,5,4,"0,875","0,875","0,625","0,5"
5946a8e4f810d569224b7d7c,8,10,10,9,9,9,1,"0,9","0,9","0,9"
5946a8f6f810d569224bdbab,17,8,8,8,8,8,1,1,1,1
5946a8edf810d569224b84e5,11,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a7a9f810d56922493335,17,8,8,7,6,6,1,"0,875","0,75","0,75"
5946a8f8f810d569224bf70a,13,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946ad9bf810d569225307ba,17,9,9,9,9,9,1,1,1,1
5946aee9f810d5692254908a,17,10,10,10,10,10,1,1,1,1
5946acfef810d5692251398e,8,9,9,9,9,9,1,1,1,1
5946acfef810d569225137d6,7,10,10,10,10,10,1,1,1,1
5946aef2f810d569225510e0,10,10,10,10,10,10,1,1,1,1
5946aeeaf810d5692254a517,8,10,10,9,8,8,1,"0,9","0,8","0,8"
5946a8f9f810d569224c093a,11,12,12,11,11,11,1,"0,9166666667","0,9166666667","0,9166666667"
5946abdff810d56922507351,13,8,8,8,8,8,1,1,1,1
5946aef2f810d56922551252,17,9,9,9,9,9,1,1,1,1
5946ad02f810d56922516f16,11,12,12,12,12,12,1,1,1,1
5946a5f2f810d56922449f05,19,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946afeff810d56922559808,4,8,8,8,8,8,1,1,1,1
5946aeeaf810d5692254a079,15,9,9,9,7,7,1,1,"0,7777777778","0,7777777778"
5946a8f7f810d569224bebd1,15,9,9,9,9,9,1,1,1,1
5946acc1f810d569225105fa,16,10,10,9,9,9,1,"0,9","0,9","0,9"
5946a827f810d569224a19c2,10,10,10,10,10,10,1,1,1,1
5946ad05f810d56922519081,12,12,12,12,12,12,1,1,1,1
5946a906f810d569224c7311,16,10,10,9,9,9,1,"0,9","0,9","0,9"
5946ad0df810d5692252043b,12,12,12,12,12,12,1,1,1,1
5946b009f810d5692255be1a,12,11,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946abdef810d5692250717a,10,10,10,10,10,10,1,1,1,1
5946aee8f810d5692254861d,10,12,12,12,12,12,1,1,1,1
5946ad0cf810d5692251ecd4,10,10,10,10,10,10,1,1,1,1
5946ad05f810d56922519693,11,12,12,12,12,12,1,1,1,1
5946ad06f810d56922519c93,12,12,12,11,11,11,1,"0,9166666667","0,9166666667","0,9166666667"
5946abdff810d56922507915,11,9,9,9,9,9,1,1,1,1
5946aee8f810d56922548214,10,11,11,11,11,11,1,1,1,1
5946a8f1f810d569224b8f6e,17,10,10,10,8,8,1,1,"0,8","0,8"
5946ad04f810d5692251885c,16,9,9,9,8,8,1,1,"0,8888888889","0,8888888889"
5946afeff810d569225597df,11,9,9,9,9,9,1,1,1,1
5946ad0cf810d5692251f1be,19,10,10,10,10,10,1,1,1,1
5946aef1f810d569225509c7,11,10,10,9,9,9,1,"0,9","0,9","0,9"
5946a8fbf810d569224c20b9,13,12,12,11,11,11,1,"0,9166666667","0,9166666667","0,9166666667"
5946a607f810d5692244d2d5,17,9,8,8,7,7,"0,8888888889","0,8888888889","0,7777777778","0,7777777778"
5946a797f810d5692248eedc,16,10,10,10,9,9,1,1,"0,9","0,9"
5946ad4ff810d569225286fa,13,8,8,8,8,8,1,1,1,1
5946afeff810d56922559755,9,11,11,11,11,11,1,1,1,1
5946aeebf810d5692254ab7b,17,9,9,8,7,7,1,"0,8888888889","0,7777777778","0,7777777778"
5946a8f0f810d569224b87d0,14,10,10,10,10,10,1,1,1,1
5946a576f810d56922436376,18,10,9,9,9,9,"0,9","0,9","0,9","0,9"
5946ad46f810d569225253ef,13,9,9,8,7,7,1,"0,8888888889","0,7777777778","0,7777777778"
5946b008f810d5692255b7f9,12,8,8,8,6,6,1,1,"0,75","0,75"
5946b008f810d5692255b7c8,19,8,8,8,7,7,1,1,"0,875","0,875"
5946aee8f810d56922548668,11,11,11,11,11,11,1,1,1,1
5946ad0af810d5692251d432,15,8,8,8,8,8,1,1,1,1
5946b009f810d5692255c25f,12,10,10,9,7,7,1,"0,9","0,7","0,7"
5946a5f3f810d5692244acb5,11,10,10,9,8,8,1,"0,9","0,8","0,8"
5946b008f810d5692255b52a,17,8,8,8,8,8,1,1,1,1
5946a7b8f810d56922494f4b,13,9,8,8,8,8,"0,8888888889","0,8888888889","0,8888888889","0,8888888889"
5946a8fff810d569224c5d21,7,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a8b6f810d569224b28e5,8,9,9,9,9,9,1,1,1,1
5946abf5f810d56922508da0,7,11,11,11,11,11,1,1,1,1
5946b009f810d5692255b89a,10,8,8,7,6,6,1,"0,875","0,75","0,75"
5946aef1f810d56922550a68,12,12,12,12,12,12,1,1,1,1
5946aee6f810d56922546e13,10,11,11,11,11,11,1,1,1,1
5946ad07f810d5692251a608,9,9,9,9,9,9,1,1,1,1
5946a5f4f810d5692244bb00,19,10,10,9,8,8,1,"0,9","0,8","0,8"
5946abb8f810d56922505625,11,8,8,8,8,8,1,1,1,1
5946aeeaf810d56922549de0,13,13,13,12,12,12,1,"0,9230769231","0,9230769231","0,9230769231"
5946ad98f810d5692252e99d,18,9,9,7,7,7,1,"0,7777777778","0,7777777778","0,7777777778"
5946abdef810d56922506fbd,20,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946b009f810d5692255b884,11,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a8f3f810d569224bad38,21,10,10,10,10,10,1,1,1,1
5946ad08f810d5692251c159,16,11,11,11,11,11,1,1,1,1
5946a8f2f810d569224ba71c,8,10,10,10,10,10,1,1,1,1
5946b00af810d5692255c972,12,10,10,9,8,8,1,"0,9","0,8","0,8"
5946a8f4f810d569224bc193,12,12,12,12,12,12,1,1,1,1
5946ad07f810d5692251a5e1,13,12,12,12,12,12,1,1,1,1
5946a8f5f810d569224bcfab,12,11,11,11,11,11,1,1,1,1
5946ad02f810d56922516fea,21,12,12,12,12,12,1,1,1,1
5946a8fbf810d569224c24cf,15,12,12,10,10,10,1,"0,8333333333","0,8333333333","0,8333333333"
5946acc0f810d5692250f60d,18,10,10,10,10,10,1,1,1,1
5946aee8f810d56922548765,11,10,10,9,9,9,1,"0,9","0,9","0,9"
5946a7ebf810d5692249b506,21,9,9,9,9,9,1,1,1,1
5946ad02f810d56922516d42,11,11,11,11,11,11,1,1,1,1
5946b00af810d5692255ce5f,13,11,11,11,11,11,1,1,1,1
5946ad0cf810d5692251ec85,13,10,10,10,10,10,1,1,1,1
5946ad08f810d5692251b412,16,10,10,10,10,10,1,1,1,1
5946ad02f810d56922516c68,13,9,9,9,9,9,1,1,1,1
5946a84af810d569224a4c76,9,12,12,12,12,12,1,1,1,1
5946aee6f810d569225467de,10,12,12,12,12,12,1,1,1,1
5946a5f3f810d5692244aa37,19,9,9,9,8,8,1,1,"0,8888888889","0,8888888889"
5946b009f810d5692255c176,10,8,8,7,7,7,1,"0,875","0,875","0,875"
5946a5f4f810d5692244ba93,18,9,9,8,7,7,1,"0,8888888889","0,7777777778","0,7777777778"
5946ad00f810d56922515518,11,12,12,12,12,12,1,1,1,1
5946b792f810d5692257feab,12,8,8,8,8,8,1,1,1,1
5946aeeaf810d5692254a5f2,12,9,9,9,8,8,1,1,"0,8888888889","0,8888888889"
5946aef2f810d56922551131,6,9,9,9,8,8,1,1,"0,8888888889","0,8888888889"
5946aef1f810d569225508bd,15,11,11,11,11,11,1,1,1,1
5946a8f5f810d569224bcde8,24,8,8,8,7,7,1,1,"0,875","0,875"
5946b0f3f810d569225636b4,17,9,8,8,8,8,"0,8888888889","0,8888888889","0,8888888889","0,8888888889"
5946aef0f810d5692254fcc7,17,11,11,11,11,11,1,1,1,1
5946a5f2f810d5692244a0cd,16,10,10,10,10,10,1,1,1,1
5946ad09f810d5692251ce6c,7,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946aec6f810d569225441d9,13,11,11,11,11,11,1,1,1,1
5946aa6af810d569224f2070,10,10,10,10,10,10,1,1,1,1
5946ad05f810d569225194a1,11,12,12,12,12,12,1,1,1,1
5946aee6f810d56922546d23,16,8,8,8,7,7,1,1,"0,875","0,875"
5946aeeaf810d5692254a271,17,10,10,9,8,8,1,"0,9","0,8","0,8"
5946a5f3f810d5692244ab06,20,9,8,8,7,7,"0,8888888889","0,8888888889","0,7777777778","0,7777777778"
5946b009f810d5692255c1d9,10,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946ad11f810d56922521868,12,8,8,7,7,7,1,"0,875","0,875","0,875"
5946a5f2f810d5692244a035,18,9,9,9,8,8,1,1,"0,8888888889","0,8888888889"
5946a797f810d5692248ef0e,19,11,11,11,11,11,1,1,1,1
5946a8fff810d569224c5cb6,11,9,9,9,9,9,1,1,1,1
5946a576f810d5692243638f,23,9,8,8,8,8,"0,8888888889","0,8888888889","0,8888888889","0,8888888889"
5946a5f2f810d5692244a025,15,8,8,8,7,7,1,1,"0,875","0,875"
5946acc1f810d56922510715,12,11,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946a5f3f810d5692244af0b,18,10,10,10,10,10,1,1,1,1
5946aa1ef810d569224e82df,13,10,10,10,10,10,1,1,1,1
5946ad97f810d5692252dc2a,18,11,11,11,11,11,1,1,1,1
5946afeff810d5692255983a,10,11,11,11,11,11,1,1,1,1
5946abb8f810d56922505498,16,10,10,9,9,9,1,"0,9","0,9","0,9"
5946a576f810d5692243627a,22,9,9,9,9,9,1,1,1,1
5946a5f2f810d5692244a012,16,10,10,9,9,9,1,"0,9","0,9","0,9"
5946a84af810d569224a4cd8,9,8,8,8,8,8,1,1,1,1
5946a7a9f810d56922493315,14,8,8,8,8,8,1,1,1,1
5946afeff810d56922559877,9,10,10,10,10,10,1,1,1,1
5946a8fef810d569224c5a63,12,10,10,8,7,7,1,"0,8","0,7","0,7"
5946aa6af810d569224f20a0,16,11,11,11,11,11,1,1,1,1
5946a8f1f810d569224b93b3,21,8,8,8,8,8,1,1,1,1
5946a8f2f810d569224baa24,10,8,8,8,8,8,1,1,1,1
5946aee8f810d569225487b7,11,12,12,12,12,12,1,1,1,1
5946ad02f810d56922516d4b,13,8,8,7,7,7,1,"0,875","0,875","0,875"
5946ad97f810d5692252dbd8,12,12,12,12,12,12,1,1,1,1
5946a8fcf810d569224c38a9,11,12,12,11,11,11,1,"0,9166666667","0,9166666667","0,9166666667"
5946ae28f810d56922539378,23,8,8,8,7,7,1,1,"0,875","0,875"
5946ad05f810d56922518b76,9,11,11,11,11,11,1,1,1,1
5946ad03f810d56922517a5f,13,8,8,7,7,7,1,"0,875","0,875","0,875"
5946b211f810d56922569e34,11,8,8,8,7,7,1,1,"0,875","0,875"
5946a8f7f810d569224bf291,25,8,8,8,8,8,1,1,1,1
5946ad0cf810d5692251f10d,16,11,11,11,11,11,1,1,1,1
5946ad0cf810d5692251f1e1,19,10,10,10,10,10,1,1,1,1
5946aef2f810d56922551130,6,9,9,9,9,9,1,1,1,1
5946a8f3f810d569224bb764,6,11,11,11,11,11,1,1,1,1
5946ace3f810d56922512dba,12,9,9,8,6,6,1,"0,8888888889","0,6666666667","0,6666666667"
5946a8f7f810d569224be644,20,11,11,11,11,11,1,1,1,1
5946acc0f810d5692250fac7,23,8,8,8,8,8,1,1,1,1
5946aef2f810d56922550b04,13,10,10,9,9,9,1,"0,9","0,9","0,9"
5946a5f4f810d5692244b83d,15,10,10,9,8,8,1,"0,9","0,8","0,8"
5946a5f3f810d5692244a633,16,9,9,9,9,9,1,1,1,1
5946aef0f810d5692254f9c8,10,9,9,9,9,9,1,1,1,1
5946a8f3f810d569224bb330,21,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a7b7f810d56922494488,12,8,7,7,7,7,"0,875","0,875","0,875","0,875"
5946a8f2f810d569224ba69c,15,11,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946a7b8f810d56922495b96,13,8,7,7,7,7,"0,875","0,875","0,875","0,875"
5946abdef810d56922506d7c,21,8,8,8,8,8,1,1,1,1
5946a8f6f810d569224be248,20,8,8,8,8,8,1,1,1,1
5946ab7ef810d5692250121d,9,11,11,11,11,11,1,1,1,1
5946ad0af810d5692251d598,18,10,10,10,10,10,1,1,1,1
5946a6a2f810d56922465549,15,10,10,9,9,9,1,"0,9","0,9","0,9"
5946a8fff810d569224c5d6e,11,8,8,8,8,8,1,1,1,1
5946a8f6f810d569224bde54,20,9,9,9,8,8,1,1,"0,8888888889","0,8888888889"
5946aeb8f810d56922540a7f,17,9,9,9,9,9,1,1,1,1
5946ad1df810d569225234c1,11,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a5f2f810d56922449930,20,8,7,7,6,6,"0,875","0,875","0,75","0,75"
5946a8fbf810d569224c24ca,14,12,12,11,10,10,1,"0,9166666667","0,8333333333","0,8333333333"
5946aee8f810d56922548872,10,10,10,9,9,9,1,"0,9","0,9","0,9"
5946a8b6f810d569224b2691,7,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a8fff810d569224c5b43,1,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a5f3f810d5692244b030,8,10,10,9,9,9,1,"0,9","0,9","0,9"
5946a5f4f810d5692244b602,16,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a5f0f810d569224496bb,22,8,8,8,8,8,1,1,1,1
5946ad05f810d56922519483,14,10,10,9,9,9,1,"0,9","0,9","0,9"
5946b1e7f810d5692256945c,12,10,10,9,9,9,1,"0,9","0,9","0,9"
5946a8fff810d569224c5d87,15,10,10,10,10,10,1,1,1,1
5946a8ddf810d569224b6491,11,8,8,8,8,8,1,1,1,1
5946b009f810d5692255bd31,16,9,9,9,9,9,1,1,1,1
5946ad9bf810d56922530c33,19,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946aee9f810d56922548fca,6,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946aa6af810d569224f204f,11,8,8,8,8,8,1,1,1,1
5946b009f810d5692255c28b,10,11,11,10,9,9,1,"0,9090909091","0,8181818182","0,8181818182"
5946ad05f810d5692251944f,15,11,11,11,11,11,1,1,1,1
5946ad03f810d56922517ce6,10,10,10,9,9,9,1,"0,9","0,9","0,9"
5946a8f5f810d569224bd260,13,9,9,9,9,9,1,1,1,1
5946aef1f810d56922550815,10,10,10,9,9,9,1,"0,9","0,9","0,9"
5946a797f810d5692248ef81,11,10,10,10,9,9,1,1,"0,9","0,9"
5946ad97f810d5692252dd28,18,12,12,12,12,12,1,1,1,1
5946ade1f810d569225351db,19,9,9,9,9,9,1,1,1,1
5946a84af810d569224a4c2d,10,11,11,11,11,11,1,1,1,1
5946af0af810d569225523e4,8,11,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946aee7f810d56922547b94,18,8,8,7,7,6,1,"0,875","0,875","0,75"
5946ae0bf810d569225368c8,15,9,9,8,6,5,1,"0,8888888889","0,6666666667","0,5555555556"
5946a7a2f810d56922490a7e,1,8,8,5,5,3,1,"0,625","0,625","0,375"
5946aee7f810d569225476b4,13,9,9,9,9,9,1,1,1,1
5946a906f810d569224c75a5,10,10,10,10,10,10,1,1,1,1
5946a956f810d569224d3a5e,16,10,10,10,10,10,1,1,1,1
5946a8f6f810d569224be529,13,11,11,11,11,11,1,1,1,1
5946a8fdf810d569224c4b2f,15,11,11,11,11,11,1,1,1,1
5946ad98f810d5692252e8b3,14,12,12,11,11,11,1,"0,9166666667","0,9166666667","0,9166666667"
5946a602f810d5692244cffd,13,10,10,10,10,10,1,1,1,1
5946ad03f810d56922517e4c,11,13,13,13,13,13,1,1,1,1
5946a8f6f810d569224bdfe6,22,10,10,10,10,10,1,1,1,1
5946ad96f810d5692252c8f3,14,10,10,10,10,10,1,1,1,1
5946aacef810d569224f79d7,14,8,8,8,7,7,1,1,"0,875","0,875"
5946ad06f810d5692251996f,13,12,12,12,12,12,1,1,1,1
5946a576f810d5692243633c,12,11,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946a8f4f810d569224bc46b,20,12,12,12,12,12,1,1,1,1
5946a892f810d569224ab8fa,11,10,10,9,9,9,1,"0,9","0,9","0,9"
5946aeeaf810d56922549e4c,13,12,12,10,10,10,1,"0,8333333333","0,8333333333","0,8333333333"
5946ad06f810d569225198ed,22,10,10,10,10,10,1,1,1,1
5946a8f5f810d569224bd67f,12,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946ac9af810d5692250dfc3,15,9,9,9,9,9,1,1,1,1
5946ad03f810d56922517a3d,15,9,9,9,9,9,1,1,1,1
5946a5f3f810d5692244a3f9,8,9,9,7,6,6,1,"0,7777777778","0,6666666667","0,6666666667"
5946ad9bf810d56922530802,18,10,10,10,10,10,1,1,1,1
5946ad0af810d5692251d4bd,14,10,10,9,9,9,1,"0,9","0,9","0,9"
5946ad07f810d5692251a738,11,9,9,9,9,9,1,1,1,1
5946a576f810d5692243637a,14,10,9,9,9,9,"0,9","0,9","0,9","0,9"
5946a5f4f810d5692244b122,18,10,10,10,10,10,1,1,1,1
5946b009f810d5692255bb2b,9,10,10,10,10,10,1,1,1,1
5946aef1f810d56922550816,9,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946ad05f810d5692251913c,16,12,12,12,12,12,1,1,1,1
5946a8fff810d569224c6637,10,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a8f1f810d569224b9758,16,11,11,9,9,9,1,"0,8181818182","0,8181818182","0,8181818182"
5946abdef810d5692250705e,18,9,9,9,9,9,1,1,1,1
5946acc0f810d5692250faff,12,10,10,10,10,10,1,1,1,1
5946aee8f810d56922548383,9,9,9,9,9,9,1,1,1,1
5946a797f810d5692248eed5,32,8,8,8,8,8,1,1,1,1
5946abdff810d56922507434,13,8,8,7,7,7,1,"0,875","0,875","0,875"
5946a8fcf810d569224c33ce,12,11,11,10,9,9,1,"0,9090909091","0,8181818182","0,8181818182"
5946b1e7f810d5692256950a,10,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a5f3f810d5692244a6ff,19,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a5f3f810d5692244ae4d,19,8,8,8,8,8,1,1,1,1
5946b009f810d5692255bb9c,15,9,9,9,9,9,1,1,1,1
5946ad0cf810d5692251f393,15,11,11,11,11,11,1,1,1,1
5946a8fcf810d569224c2f4d,16,11,11,11,10,10,1,1,"0,9090909091","0,9090909091"
5946a72ff810d56922480cfc,18,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946ad4ef810d569225272cd,12,9,9,9,8,8,1,1,"0,8888888889","0,8888888889"
5946aee8f810d56922548648,14,11,11,11,11,11,1,1,1,1
5946aebff810d56922540ccf,14,8,8,8,8,8,1,1,1,1
5946ad98f810d5692252e393,17,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a5f3f810d5692244a79c,22,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946ad03f810d56922517bb2,17,13,13,12,12,12,1,"0,9230769231","0,9230769231","0,9230769231"
5946ad06f810d56922519a8e,14,11,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946ac2cf810d5692250a493,16,11,11,11,11,11,1,1,1,1
5946acfef810d569225139d1,4,8,8,8,8,8,1,1,1,1
5946aee7f810d5692254768a,22,9,9,9,8,8,1,1,"0,8888888889","0,8888888889"
5946ad99f810d5692252f0b4,17,10,10,9,9,9,1,"0,9","0,9","0,9"
5946a6e6f810d56922473f6a,9,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946aeecf810d5692254b87f,18,10,10,10,9,9,1,1,"0,9","0,9"
5946ad0bf810d5692251e034,16,11,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946aeeaf810d56922549d9a,12,12,12,11,11,11,1,"0,9166666667","0,9166666667","0,9166666667"
5946ad0bf810d5692251e851,15,9,9,9,9,9,1,1,1,1
5946b1e7f810d5692256944b,16,10,10,9,8,8,1,"0,9","0,8","0,8"
5946abdef810d56922506fdf,20,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946b009f810d5692255bc5b,14,8,8,8,8,8,1,1,1,1
5946a8f4f810d569224bc67a,13,11,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946ac75f810d5692250cca9,11,11,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946ae28f810d56922538e0c,19,9,9,9,9,9,1,1,1,1
5946ad0af810d5692251d880,18,11,11,11,11,11,1,1,1,1
5946aef1f810d5692255051b,12,9,9,9,9,9,1,1,1,1
5946ad0df810d569225204df,8,11,11,11,11,11,1,1,1,1
5946acfef810d569225135b8,10,10,10,10,10,10,1,1,1,1
5946a8e0f810d569224b70c5,14,8,8,8,8,8,1,1,1,1
5946a5f3f810d5692244a700,19,9,9,9,8,8,1,1,"0,8888888889","0,8888888889"
5946aee9f810d56922549a9f,16,9,9,9,8,8,1,1,"0,8888888889","0,8888888889"
5946aeebf810d5692254b523,12,11,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946a8fcf810d569224c31cd,11,10,10,9,8,8,1,"0,9","0,8","0,8"
5946ad0df810d56922520445,8,11,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946ad00f810d56922515596,12,12,12,12,12,12,1,1,1,1
5946a8fbf810d569224c2e1c,18,11,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946afc1f810d5692255858f,12,8,8,8,8,8,1,1,1,1
5946aeeaf810d56922549ce3,11,11,11,10,9,9,1,"0,9090909091","0,8181818182","0,8181818182"
5946a72ef810d5692247fb51,18,10,10,9,9,9,1,"0,9","0,9","0,9"
5946aee8f810d569225482be,10,10,10,10,10,10,1,1,1,1
5946aeeaf810d56922549f3b,12,8,8,7,6,6,1,"0,875","0,75","0,75"
5946acfef810d56922513973,10,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a790f810d5692248e941,10,9,9,9,9,9,1,1,1,1
5946aa00f810d569224e1c22,4,8,7,6,6,5,"0,875","0,75","0,75","0,625"
5946aeebf810d5692254b10f,16,11,11,10,9,9,1,"0,9090909091","0,8181818182","0,8181818182"
5946ae29f810d569225398b6,12,11,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946a8f9f810d569224c0c24,13,11,11,9,9,9,1,"0,8181818182","0,8181818182","0,8181818182"
5946ad02f810d56922516880,10,10,10,10,10,10,1,1,1,1
5946af51f810d569225549a8,13,9,9,8,7,6,1,"0,8888888889","0,7777777778","0,6666666667"
5946ad07f810d5692251b2db,15,10,10,10,10,10,1,1,1,1
5946a906f810d569224c7442,10,11,11,11,11,11,1,1,1,1
5946ab06f810d569224fa72b,12,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946ad02f810d56922516d8a,9,11,11,11,11,11,1,1,1,1
5946aa1df810d569224e78c1,13,11,11,11,10,10,1,1,"0,9090909091","0,9090909091"
5946b009f810d5692255bc8f,15,9,9,9,9,9,1,1,1,1
5946ad0cf810d5692251eca1,12,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946b009f810d5692255ba7d,8,9,9,9,9,9,1,1,1,1
5946ad02f810d56922516598,16,10,10,10,10,10,1,1,1,1
5946b00af810d5692255c5bc,12,11,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946aef1f810d5692255088b,14,9,9,9,9,9,1,1,1,1
5946ad97f810d5692252dbf2,17,12,12,12,12,12,1,1,1,1
5946ad08f810d5692251b9fb,13,9,9,9,9,9,1,1,1,1
5946a6a4f810d5692246705b,14,9,9,9,8,8,1,1,"0,8888888889","0,8888888889"
5946a790f810d5692248e928,15,8,8,8,8,8,1,1,1,1
5946adeef810d5692253559c,11,8,8,8,8,8,1,1,1,1
5946ad03f810d56922517a54,11,10,10,9,9,9,1,"0,9","0,9","0,9"
5946ad02f810d569225167db,15,12,12,11,11,11,1,"0,9166666667","0,9166666667","0,9166666667"
5946b009f810d5692255bb36,13,10,10,10,10,10,1,1,1,1
5946a8f5f810d569224bd5f2,8,10,10,9,9,9,1,"0,9","0,9","0,9"
5946acfef810d56922513840,11,9,9,9,9,9,1,1,1,1
5946ad03f810d56922517db3,12,12,12,12,12,12,1,1,1,1
5946a8f5f810d569224bd7c4,12,12,12,12,12,12,1,1,1,1
5946a8f4f810d569224bc53f,12,12,12,12,11,11,1,1,"0,9166666667","0,9166666667"
5946acc0f810d5692250f956,17,9,9,9,9,9,1,1,1,1
5946ad04f810d56922518843,11,11,11,11,11,11,1,1,1,1
5946aef3f810d56922551908,18,12,12,12,12,12,1,1,1,1
5946a8fbf810d569224c2cf0,11,13,13,12,12,12,1,"0,9230769231","0,9230769231","0,9230769231"
5946a775f810d5692248dbfe,11,10,10,10,10,10,1,1,1,1
5946a8fbf810d569224c2c02,18,10,10,10,9,9,1,1,"0,9","0,9"
5946b524f810d56922577def,12,8,8,7,5,5,1,"0,875","0,625","0,625"
5946a8f5f810d569224bcfbc,11,11,11,11,11,11,1,1,1,1
5946acc4f810d56922510d61,11,11,10,10,10,10,"0,9090909091","0,9090909091","0,9090909091","0,9090909091"
5946a892f810d569224ab885,9,9,9,9,9,9,1,1,1,1
5946ad0ef810d56922520562,11,11,11,11,11,11,1,1,1,1
5946a5f3f810d5692244a9d0,14,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a7b8f810d5692249558e,11,8,7,7,7,7,"0,875","0,875","0,875","0,875"
5946a8fbf810d569224c2d4e,12,12,12,11,11,11,1,"0,9166666667","0,9166666667","0,9166666667"
5946ad06f810d56922519ca5,12,10,10,9,9,9,1,"0,9","0,9","0,9"
5946a8f8f810d569224bf4c9,15,8,8,8,8,8,1,1,1,1
5946aeedf810d5692254d221,16,11,11,11,11,11,1,1,1,1
5946ad4ff810d56922527ba2,18,9,9,9,9,9,1,1,1,1
