clique_id, presenze massime_count, numero_nodi, intrusi ,Soglia 1,Soglia 2,Soglia 3,Soglia 4,fr1,fr2,fr3,fr4
5946ab34f810d569224fbeef,1,9,0,9,6,6,4,1,"0,6666666667","0,6666666667","0,4444444444"
5946ab35f810d569224fc5f9,2,8,0,7,5,5,3,"0,875","0,625","0,625","0,375"
5946aee6f810d56922546822,12,12,0,12,10,10,10,1,"0,8333333333","0,8333333333","0,8333333333"
5946a5f4f810d5692244b582,12,9,0,9,8,6,6,1,"0,8888888889","0,6666666667","0,6666666667"
5946ae29f810d56922539533,17,9,0,9,8,7,7,1,"0,8888888889","0,7777777778","0,7777777778"
5946a5f3f810d5692244ae91,13,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946a7a2f810d56922490991,1,9,0,8,6,6,4,"0,8888888889","0,6666666667","0,6666666667","0,4444444444"
5946a791f810d5692248eb9c,10,11,0,11,10,9,9,1,"0,9090909091","0,8181818182","0,8181818182"
5946b15ff810d5692256595d,1,8,0,8,6,6,6,1,"0,75","0,75","0,75"
5946adbbf810d5692253282e,4,8,0,7,6,5,4,"0,875","0,75","0,625","0,5"
5946aec6f810d5692254427b,15,13,0,13,12,12,12,1,"0,9230769231","0,9230769231","0,9230769231"
5946adbbf810d569225327f5,1,8,0,7,7,6,4,"0,875","0,875","0,75","0,5"
5946abdff810d56922507447,13,9,0,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a7b7f810d569224949df,23,9,1,8,8,8,8,"0,8888888889","0,8888888889","0,8888888889","0,8888888889"
5946a8f2f810d569224ba665,9,12,0,12,11,11,11,1,"0,9166666667","0,9166666667","0,9166666667"
5946ab72f810d56922500724,3,8,0,8,6,6,6,1,"0,75","0,75","0,75"
5946ac9af810d5692250dce6,15,8,0,8,7,7,7,1,"0,875","0,875","0,875"
5946ab35f810d569224fc2e6,2,8,0,7,6,5,5,"0,875","0,75","0,625","0,625"
5946a62af810d56922450e7c,1,8,0,7,5,4,4,"0,875","0,625","0,5","0,5"
5946a8fff810d569224c65ec,9,9,0,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a5b3f810d569224403bb,3,8,0,7,6,6,6,"0,875","0,75","0,75","0,75"
5946a5f4f810d5692244b6eb,17,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946ab35f810d569224fc245,2,8,0,7,6,5,5,"0,875","0,75","0,625","0,625"
5946aeebf810d5692254b3e1,12,12,0,12,11,11,11,1,"0,9166666667","0,9166666667","0,9166666667"
5946a74af810d5692248693c,1,8,0,8,5,5,5,1,"0,625","0,625","0,625"
5946ac43f810d5692250aeaf,1,8,0,8,6,5,4,1,"0,75","0,625","0,5"
5946a6a3f810d56922466991,14,9,0,9,8,7,7,1,"0,8888888889","0,7777777778","0,7777777778"
5946aee9f810d569225498f3,12,14,0,14,13,13,13,1,"0,9285714286","0,9285714286","0,9285714286"
5946ab37f810d569224fd579,1,8,0,8,6,6,5,1,"0,75","0,75","0,625"
5946aeeaf810d5692254a344,13,11,0,11,9,9,9,1,"0,8181818182","0,8181818182","0,8181818182"
5946a8f0f810d569224b8bb9,19,8,0,8,8,7,7,1,1,"0,875","0,875"
5946aeeaf810d56922549cb5,6,11,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946aee9f810d569225492c5,12,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946a8fcf810d569224c321b,8,11,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946ad4ff810d56922528282,22,8,0,8,7,7,7,1,"0,875","0,875","0,875"
5946a7a3f810d56922490d64,1,8,0,8,6,5,5,1,"0,75","0,625","0,625"
5946a5f4f810d5692244b59c,14,8,0,8,7,7,7,1,"0,875","0,875","0,875"
5946a5f3f810d5692244aae0,14,9,0,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a797f810d5692248eee8,11,11,0,11,10,9,9,1,"0,9090909091","0,8181818182","0,8181818182"
5946a7a3f810d56922490cde,1,8,0,8,6,5,5,1,"0,75","0,625","0,625"
5946ab34f810d569224fbf57,1,9,0,8,7,6,5,"0,8888888889","0,7777777778","0,6666666667","0,5555555556"
5946adbbf810d56922532793,7,8,0,6,6,5,4,"0,75","0,75","0,625","0,5"
5946aaf4f810d569224f99b2,3,8,0,7,6,5,4,"0,875","0,75","0,625","0,5"
5946aa81f810d569224f2b87,1,9,0,8,6,5,4,"0,8888888889","0,6666666667","0,5555555556","0,4444444444"
5946a7a2f810d5692249095c,2,9,0,8,6,6,5,"0,8888888889","0,6666666667","0,6666666667","0,5555555556"
5946a7a2f810d5692249059f,1,9,0,8,6,6,5,"0,8888888889","0,6666666667","0,6666666667","0,5555555556"
5946abb8f810d5692250555b,16,9,0,9,8,7,7,1,"0,8888888889","0,7777777778","0,7777777778"
5946a7a2f810d56922490589,1,8,0,8,6,6,5,1,"0,75","0,75","0,625"
5946a89bf810d569224abccd,3,8,0,8,6,6,6,1,"0,75","0,75","0,75"
5946a5f9f810d5692244c3cc,1,8,0,7,6,5,5,"0,875","0,75","0,625","0,625"
5946a797f810d5692248ef83,12,11,0,11,11,10,10,1,1,"0,9090909091","0,9090909091"
5946aeebf810d5692254b6cc,16,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946ab35f810d569224fc4ff,2,9,0,8,7,6,5,"0,8888888889","0,7777777778","0,6666666667","0,5555555556"
5946ab35f810d569224fc537,2,9,0,8,7,6,5,"0,8888888889","0,7777777778","0,6666666667","0,5555555556"
5946b038f810d5692255dcf5,3,8,0,8,7,6,5,1,"0,875","0,75","0,625"
5946a7a3f810d569224916a3,1,8,0,8,6,6,6,1,"0,75","0,75","0,75"
5946ab35f810d569224fc3f9,2,8,0,7,6,5,4,"0,875","0,75","0,625","0,5"
5946a8f4f810d569224bc29f,14,11,0,11,10,9,9,1,"0,9090909091","0,8181818182","0,8181818182"
5946a8fff810d569224c6601,12,9,0,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a5bcf810d56922441874,2,9,0,8,6,6,5,"0,8888888889","0,6666666667","0,6666666667","0,5555555556"
5946a8fcf810d569224c3820,11,12,0,12,11,11,11,1,"0,9166666667","0,9166666667","0,9166666667"
5946aa00f810d569224e1eb3,1,8,0,7,5,5,4,"0,875","0,625","0,625","0,5"
5946a62af810d56922450e78,1,9,0,8,7,6,4,"0,8888888889","0,7777777778","0,6666666667","0,4444444444"
5946a5f2f810d5692244a0d8,15,9,0,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a7b8f810d569224958f6,14,8,1,7,7,7,7,"0,875","0,875","0,875","0,875"
5946a791f810d5692248ea83,7,8,0,8,6,6,6,1,"0,75","0,75","0,75"
5946a5f4f810d5692244ba77,14,9,0,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a8f6f810d569224be42a,13,10,0,10,10,9,9,1,1,"0,9","0,9"
5946ab36f810d569224fd571,1,8,0,7,6,6,5,"0,875","0,75","0,75","0,625"
5946ad0af810d5692251d6ae,8,11,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946a7a3f810d56922491613,1,8,0,7,6,6,5,"0,875","0,75","0,75","0,625"
5946aa03f810d569224e405e,2,8,0,7,6,4,4,"0,875","0,75","0,5","0,5"
5946a7a4f810d56922491a1b,4,8,0,7,6,5,4,"0,875","0,75","0,625","0,5"
5946a74af810d56922486cb4,2,8,0,7,5,4,4,"0,875","0,625","0,5","0,5"
5946aeebf810d5692254b544,13,10,0,10,8,8,8,1,"0,8","0,8","0,8"
5946a5f4f810d5692244b16a,14,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946b009f810d5692255bb44,10,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946a8e4f810d569224b7e13,9,8,0,8,7,7,7,1,"0,875","0,875","0,875"
5946a790f810d5692248e89f,13,12,0,12,10,10,10,1,"0,8333333333","0,8333333333","0,8333333333"
5946acfff810d56922514480,17,8,0,8,8,7,7,1,1,"0,875","0,875"
5946ab35f810d569224fc311,1,8,0,7,6,5,4,"0,875","0,75","0,625","0,5"
5946ab35f810d569224fc550,1,9,0,8,6,5,4,"0,8888888889","0,6666666667","0,5555555556","0,4444444444"
5946aeebf810d5692254b16e,8,11,0,11,9,9,9,1,"0,8181818182","0,8181818182","0,8181818182"
5946a61af810d5692244e836,1,8,0,8,5,5,5,1,"0,625","0,625","0,625"
5946a5f4f810d5692244b2f4,9,9,0,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946ad07f810d5692251a7ce,8,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946aeedf810d5692254cebd,12,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946a7a3f810d56922490c43,1,8,0,8,6,6,5,1,"0,75","0,75","0,625"
5946ab34f810d569224fbfb3,2,9,0,8,6,6,4,"0,8888888889","0,6666666667","0,6666666667","0,4444444444"
5946a5f9f810d5692244c3a5,1,8,0,7,6,6,5,"0,875","0,75","0,75","0,625"
5946a8fbf810d569224c2c70,14,11,0,11,10,9,9,1,"0,9090909091","0,8181818182","0,8181818182"
5946a8b6f810d569224b2ab8,7,8,0,8,7,7,7,1,"0,875","0,875","0,875"
5946aa69f810d569224f1ff5,1,8,0,8,6,6,4,1,"0,75","0,75","0,5"
5946a8fbf810d569224c2013,13,12,0,12,11,10,10,1,"0,9166666667","0,8333333333","0,8333333333"
5946a5f4f810d5692244ba70,15,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946a7a2f810d56922490a38,1,9,0,9,7,7,6,1,"0,7777777778","0,7777777778","0,6666666667"
5946ab34f810d569224fbf75,1,8,0,8,6,6,4,1,"0,75","0,75","0,5"
5946a7a2f810d5692249077f,2,9,0,8,6,6,4,"0,8888888889","0,6666666667","0,6666666667","0,4444444444"
5946b008f810d5692255b64c,19,9,1,8,8,8,8,"0,8888888889","0,8888888889","0,8888888889","0,8888888889"
5946a791f810d5692248ebba,14,11,0,11,10,9,9,1,"0,9090909091","0,8181818182","0,8181818182"
5946acfef810d56922513694,11,9,0,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a8fcf810d569224c3432,12,11,0,11,10,9,9,1,"0,9090909091","0,8181818182","0,8181818182"
5946a790f810d5692248e8e1,12,11,0,11,10,9,9,1,"0,9090909091","0,8181818182","0,8181818182"
5946a8f7f810d569224bef84,14,10,0,10,10,9,9,1,1,"0,9","0,9"
5946a6cef810d5692247047e,2,8,0,8,6,5,5,1,"0,75","0,625","0,625"
5946a5b3f810d5692243ff74,1,8,0,7,4,3,3,"0,875","0,5","0,375","0,375"
5946a8f6f810d569224bdcf8,11,12,0,12,11,11,11,1,"0,9166666667","0,9166666667","0,9166666667"
5946a8fcf810d569224c3515,13,12,0,12,10,10,10,1,"0,8333333333","0,8333333333","0,8333333333"
5946ab31f810d569224fbdac,3,8,0,7,6,6,6,"0,875","0,75","0,75","0,75"
5946a7a2f810d56922490182,1,8,0,8,6,5,5,1,"0,75","0,625","0,625"
5946a8f9f810d569224c0989,13,11,0,11,11,10,10,1,1,"0,9090909091","0,9090909091"
5946ab06f810d569224fa6c0,11,9,0,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a7a2f810d5692249000b,6,8,0,6,5,4,4,"0,75","0,625","0,5","0,5"
5946b00af810d5692255c85f,14,9,0,9,8,7,6,1,"0,8888888889","0,7777777778","0,6666666667"
5946a8faf810d569224c17b9,13,11,0,11,10,9,9,1,"0,9090909091","0,8181818182","0,8181818182"
5946a7b7f810d56922494b77,11,8,1,7,7,7,7,"0,875","0,875","0,875","0,875"
5946a5b3f810d569224403e3,1,8,0,7,4,4,4,"0,875","0,5","0,5","0,5"
5946a588f810d56922439811,2,8,0,7,5,3,3,"0,875","0,625","0,375","0,375"
5946a7a2f810d56922490886,1,9,0,8,6,6,5,"0,8888888889","0,6666666667","0,6666666667","0,5555555556"
5946a8e4f810d569224b7e20,8,8,0,8,7,7,7,1,"0,875","0,875","0,875"
5946a790f810d5692248e95e,33,8,1,7,7,7,7,"0,875","0,875","0,875","0,875"
5946a74af810d56922486ad2,1,8,0,8,5,5,5,1,"0,625","0,625","0,625"
5946b15ff810d56922565999,1,8,0,7,5,5,5,"0,875","0,625","0,625","0,625"
5946a7a3f810d56922490d0f,2,8,0,7,5,5,5,"0,875","0,625","0,625","0,625"
5946a906f810d569224c7958,10,11,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946a589f810d5692243aa32,1,8,0,8,6,4,3,1,"0,75","0,5","0,375"
5946a791f810d5692248eb7c,10,11,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946a7a3f810d56922490cf2,2,8,0,7,5,5,5,"0,875","0,625","0,625","0,625"
5946ab72f810d56922500630,3,8,0,8,6,5,5,1,"0,75","0,625","0,625"
5946a7a2f810d56922490aaf,1,8,0,8,5,5,3,1,"0,625","0,625","0,375"
5946a7a2f810d569224907b4,2,9,0,8,6,6,4,"0,8888888889","0,6666666667","0,6666666667","0,4444444444"
5946ad98f810d5692252e670,18,10,0,10,9,8,8,1,"0,9","0,8","0,8"
5946a6bef810d5692246d3a7,4,8,0,7,6,5,5,"0,875","0,75","0,625","0,625"
5946aeebf810d5692254b160,13,10,0,10,8,8,8,1,"0,8","0,8","0,8"
5946a8f4f810d569224bc753,8,11,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946a7a2f810d569224909e0,1,9,0,9,7,7,5,1,"0,7777777778","0,7777777778","0,5555555556"
5946aeb5f810d5692253fe3e,4,8,0,7,6,5,5,"0,875","0,75","0,625","0,625"
5946a5b3f810d56922440206,1,8,0,7,5,4,4,"0,875","0,625","0,5","0,5"
5946a57cf810d5692243707c,4,8,0,8,6,6,6,1,"0,75","0,75","0,75"
5946b00af810d5692255c893,16,9,0,9,8,7,7,1,"0,8888888889","0,7777777778","0,7777777778"
5946a6cdf810d5692246fd37,3,8,0,7,6,5,5,"0,875","0,75","0,625","0,625"
5946a790f810d5692248e841,11,11,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946ab06f810d569224fa6b7,10,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946a8f4f810d569224bbc63,19,11,0,11,10,9,9,1,"0,9090909091","0,8181818182","0,8181818182"
5946a906f810d569224c740e,12,9,0,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a5b4f810d56922440947,1,8,0,7,5,5,4,"0,875","0,625","0,625","0,5"
5946a7e9f810d5692249b1de,1,8,0,7,6,5,4,"0,875","0,75","0,625","0,5"
5946a62af810d56922450e79,1,9,0,8,7,5,4,"0,8888888889","0,7777777778","0,5555555556","0,4444444444"
5946a8f7f810d569224be689,15,10,0,10,10,9,9,1,1,"0,9","0,9"
5946aef2f810d56922550eba,14,9,0,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946abb7f810d5692250459c,15,9,0,9,8,7,7,1,"0,8888888889","0,7777777778","0,7777777778"
5946a8fff810d569224c5b48,2,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946af0af810d569225523e6,7,12,0,12,11,11,11,1,"0,9166666667","0,9166666667","0,9166666667"
5946a5c5f810d56922442389,2,8,0,7,6,5,5,"0,875","0,75","0,625","0,625"
5946ad98f810d5692252eb60,16,12,0,12,11,11,11,1,"0,9166666667","0,9166666667","0,9166666667"
5946ad0cf810d5692251ec29,12,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946a7a3f810d56922490d49,2,8,0,7,5,5,5,"0,875","0,625","0,625","0,625"
5946a6cef810d569224700bf,4,8,0,7,7,6,6,"0,875","0,875","0,75","0,75"
5946ad02f810d56922516bc0,17,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946a5b4f810d56922440985,1,8,0,7,4,3,3,"0,875","0,5","0,375","0,375"
5946a6cef810d5692247041d,2,8,0,8,7,6,6,1,"0,875","0,75","0,75"
5946aeeaf810d56922549dbe,12,12,0,12,10,10,10,1,"0,8333333333","0,8333333333","0,8333333333"
5946a5f3f810d5692244b012,12,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946a8faf810d569224c1b7a,16,12,0,12,11,11,11,1,"0,9166666667","0,9166666667","0,9166666667"
5946a5b4f810d5692244099b,1,8,0,7,4,4,4,"0,875","0,5","0,5","0,5"
5946ad06f810d5692251a34e,12,11,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946acfef810d56922513980,11,9,0,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946b008f810d5692255b582,6,9,1,8,8,8,8,"0,8888888889","0,8888888889","0,8888888889","0,8888888889"
5946a7a2f810d56922490434,1,8,0,8,6,6,4,1,"0,75","0,75","0,5"
5946a5bcf810d56922441869,2,8,0,7,4,4,4,"0,875","0,5","0,5","0,5"
5946a5a5f810d5692243ddda,1,8,0,7,5,5,4,"0,875","0,625","0,625","0,5"
5946a7a2f810d56922490951,1,9,0,8,6,6,4,"0,8888888889","0,6666666667","0,6666666667","0,4444444444"
5946a5b3f810d56922440406,3,8,0,7,6,6,6,"0,875","0,75","0,75","0,75"
5946a7b7f810d56922494470,23,8,1,7,7,7,7,"0,875","0,875","0,875","0,875"
5946b00af810d5692255c874,15,9,0,9,8,8,7,1,"0,8888888889","0,8888888889","0,7777777778"
5946a7a3f810d569224915f6,1,8,0,7,6,6,5,"0,875","0,75","0,75","0,625"
5946ab2ff810d569224fbd48,1,8,0,8,5,4,4,1,"0,625","0,5","0,5"
5946abb6f810d56922503c38,9,8,0,8,8,7,7,1,1,"0,875","0,875"
5946a7a2f810d56922490976,2,9,0,8,6,6,4,"0,8888888889","0,6666666667","0,6666666667","0,4444444444"
5946a7a2f810d569224900f4,1,8,0,7,5,5,5,"0,875","0,625","0,625","0,625"
5946a7a4f810d56922491816,2,8,0,7,6,4,4,"0,875","0,75","0,5","0,5"
5946ab34f810d569224fbf65,3,8,0,7,5,5,4,"0,875","0,625","0,625","0,5"
5946aeb5f810d56922540021,4,8,0,7,6,5,5,"0,875","0,75","0,625","0,625"
5946acb8f810d5692250eee0,11,9,0,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946ad0cf810d5692251ef5e,15,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946a89bf810d569224abcce,3,8,0,8,6,6,6,1,"0,75","0,75","0,75"
5946a8fbf810d569224c2ad3,8,11,0,11,10,9,9,1,"0,9090909091","0,8181818182","0,8181818182"
5946a8fbf810d569224c2c00,14,11,0,11,10,9,9,1,"0,9090909091","0,8181818182","0,8181818182"
5946a62af810d56922450e77,1,8,0,7,6,5,4,"0,875","0,75","0,625","0,5"
5946a7a3f810d56922490c13,1,8,0,7,5,5,4,"0,875","0,625","0,625","0,5"
5946ab72f810d56922500631,3,8,0,8,6,5,5,1,"0,75","0,625","0,625"
5946a5f3f810d5692244a81f,18,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946aee8f810d56922548a17,14,12,0,12,11,11,11,1,"0,9166666667","0,9166666667","0,9166666667"
5946a5f9f810d5692244c3a6,1,8,0,7,6,6,4,"0,875","0,75","0,75","0,5"
5946aef1f810d56922550845,13,8,0,8,7,7,7,1,"0,875","0,875","0,875"
5946ab35f810d569224fc5b0,2,8,0,7,5,4,4,"0,875","0,625","0,5","0,5"
5946a8fcf810d569224c3815,10,13,0,13,12,12,12,1,"0,9230769231","0,9230769231","0,9230769231"
5946ab72f810d5692250089a,3,8,0,8,5,5,5,1,"0,625","0,625","0,625"
5946a7a3f810d56922490d3a,1,8,0,8,6,5,5,1,"0,75","0,625","0,625"
5946a5b3f810d569224402fa,1,8,0,7,4,4,4,"0,875","0,5","0,5","0,5"
5946a791f810d5692248ea87,7,8,0,8,7,7,7,1,"0,875","0,875","0,875"
5946a7b8f810d569224950df,23,9,1,8,8,8,8,"0,8888888889","0,8888888889","0,8888888889","0,8888888889"
5946a797f810d5692248eee9,11,11,0,11,10,10,9,1,"0,9090909091","0,9090909091","0,8181818182"
5946a5f9f810d5692244c3c8,3,8,0,7,7,6,5,"0,875","0,875","0,75","0,625"
5946ad04f810d569225184df,8,11,0,11,11,11,10,1,1,1,"0,9090909091"
5946a8fcf810d569224c3415,13,11,0,11,10,9,9,1,"0,9090909091","0,8181818182","0,8181818182"
5946a775f810d5692248dbfb,8,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946ae29f810d5692253946f,16,8,0,8,7,6,6,1,"0,875","0,75","0,75"
5946a7a2f810d569224906c3,1,9,0,8,6,6,5,"0,8888888889","0,6666666667","0,6666666667","0,5555555556"
5946a7a2f810d56922490a03,1,8,0,8,6,6,5,1,"0,75","0,75","0,625"
5946a7b7f810d56922494646,14,9,1,8,8,8,8,"0,8888888889","0,8888888889","0,8888888889","0,8888888889"
5946a589f810d5692243aa42,2,8,0,8,6,4,4,1,"0,75","0,5","0,5"
5946b211f810d56922569e6c,10,9,0,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a5b3f810d569224406aa,1,8,0,7,4,4,4,"0,875","0,5","0,5","0,5"
5946afeff810d569225599a8,12,9,0,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a5b3f810d569224400b1,1,8,0,7,5,4,3,"0,875","0,625","0,5","0,375"
5946a8faf810d569224c1f55,14,12,0,12,11,11,11,1,"0,9166666667","0,9166666667","0,9166666667"
5946ad0df810d569225204a7,9,11,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946a8f9f810d569224c0936,8,11,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946a797f810d5692248eefa,16,8,0,8,7,7,7,1,"0,875","0,875","0,875"
5946aeebf810d5692254b1af,8,11,0,11,9,9,9,1,"0,8181818182","0,8181818182","0,8181818182"
5946ab34f810d569224fbf4d,2,9,0,8,7,6,5,"0,8888888889","0,7777777778","0,6666666667","0,5555555556"
5946a8f6f810d569224bdcc0,12,11,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946b15ff810d569225659e9,3,8,0,7,6,6,6,"0,875","0,75","0,75","0,75"
5946af01f810d56922552060,1,8,0,8,6,5,5,1,"0,75","0,625","0,625"
5946a7a2f810d569224907f3,1,8,0,8,6,6,4,1,"0,75","0,75","0,5"
5946a8fbf810d569224c2d45,11,14,0,14,13,13,13,1,"0,9285714286","0,9285714286","0,9285714286"
5946a7a2f810d56922490550,1,8,0,8,5,5,4,1,"0,625","0,625","0,5"
5946a5f4f810d5692244b83e,15,10,0,10,8,8,8,1,"0,8","0,8","0,8"
5946ab06f810d569224fa6ae,11,9,0,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946aee8f810d56922548388,10,11,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946aef2f810d56922550aeb,12,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946a8fcf810d569224c381a,10,12,0,12,11,11,11,1,"0,9166666667","0,9166666667","0,9166666667"
5946a8fbf810d569224c20b6,12,12,0,12,11,10,10,1,"0,9166666667","0,8333333333","0,8333333333"
5946a61af810d5692244e843,1,8,0,8,6,6,5,1,"0,75","0,75","0,625"
5946a791f810d5692248ea82,7,8,0,8,6,6,6,1,"0,75","0,75","0,75"
5946ab35f810d569224fc569,1,9,0,9,7,6,5,1,"0,7777777778","0,6666666667","0,5555555556"
5946ab34f810d569224fbf88,1,9,0,9,7,7,5,1,"0,7777777778","0,7777777778","0,5555555556"
5946a634f810d56922451829,11,8,0,8,7,7,7,1,"0,875","0,875","0,875"
5946a5f4f810d5692244b261,13,9,0,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946ab72f810d5692250045f,1,8,0,8,6,5,5,1,"0,75","0,625","0,625"
5946ad02f810d56922516e4f,11,9,0,9,8,7,7,1,"0,8888888889","0,7777777778","0,7777777778"
5946a8e4f810d569224b7d2a,7,14,0,14,13,13,13,1,"0,9285714286","0,9285714286","0,9285714286"
5946a74af810d56922486d07,1,8,0,8,5,5,5,1,"0,625","0,625","0,625"
5946a5b3f810d569224405b4,1,8,0,7,4,4,4,"0,875","0,5","0,5","0,5"
5946a791f810d5692248eb9b,10,11,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946a6bef810d5692246d444,4,8,0,7,6,5,5,"0,875","0,75","0,625","0,625"
5946a8faf810d569224c17af,12,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946aeebf810d5692254aca5,9,10,0,10,9,8,8,1,"0,9","0,8","0,8"
5946a74af810d56922486a5a,1,8,0,7,4,4,4,"0,875","0,5","0,5","0,5"
5946a8fcf810d569224c3b0e,13,11,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946a8f7f810d569224bf215,12,10,0,10,10,9,9,1,1,"0,9","0,9"
5946a797f810d5692248efad,12,8,0,8,7,7,7,1,"0,875","0,875","0,875"
5946aeeaf810d5692254a8f9,17,10,0,10,9,8,8,1,"0,9","0,8","0,8"
5946ad06f810d56922519ed6,14,12,0,12,12,11,11,1,1,"0,9166666667","0,9166666667"
5946a5f4f810d5692244b5f9,12,9,0,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a7a3f810d56922490d45,2,8,0,7,5,5,5,"0,875","0,625","0,625","0,625"
5946aeb5f810d5692253fde2,1,8,0,8,7,5,5,1,"0,875","0,625","0,625"
5946ad06f810d5692251a3ed,16,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946a790f810d5692248e8bf,13,11,0,11,10,9,9,1,"0,9090909091","0,8181818182","0,8181818182"
5946a5b3f810d569224402c0,2,8,0,7,5,5,5,"0,875","0,625","0,625","0,625"
5946a8fcf810d569224c340b,14,11,0,11,10,9,9,1,"0,9090909091","0,8181818182","0,8181818182"
5946aa4ef810d569224efa6d,1,8,0,8,6,5,4,1,"0,75","0,625","0,5"
5946a93cf810d569224cbcee,1,8,0,8,6,6,5,1,"0,75","0,75","0,625"
5946a8fef810d569224c56cb,7,9,0,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946ad07f810d5692251a72f,9,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946b086f810d56922560877,2,9,0,8,7,6,6,"0,8888888889","0,7777777778","0,6666666667","0,6666666667"
5946ad0bf810d5692251e0fa,16,11,0,11,10,9,9,1,"0,9090909091","0,8181818182","0,8181818182"
5946a5b4f810d56922440796,3,8,0,7,5,5,4,"0,875","0,625","0,625","0,5"
5946acfff810d569225144ac,18,9,0,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946ad07f810d5692251a7be,9,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946ab72f810d56922500517,2,8,0,8,6,5,5,1,"0,75","0,625","0,625"
5946ad0af810d5692251d4ae,10,9,0,9,8,7,7,1,"0,8888888889","0,7777777778","0,7777777778"
5946a5f3f810d5692244aada,16,9,0,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946ad03f810d56922517739,11,9,0,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946ad01f810d56922515dcd,17,8,0,8,8,7,7,1,1,"0,875","0,875"
5946a5b3f810d5692243ffba,1,8,0,7,4,4,4,"0,875","0,5","0,5","0,5"
5946a5b3f810d56922440431,2,8,0,7,4,4,4,"0,875","0,5","0,5","0,5"
5946a8fcf810d569224c341d,13,11,0,11,10,9,9,1,"0,9090909091","0,8181818182","0,8181818182"
5946a5b4f810d56922440787,3,8,0,6,4,4,4,"0,75","0,5","0,5","0,5"
5946ace3f810d56922512d7a,7,8,0,8,7,7,7,1,"0,875","0,875","0,875"
